"PROJECT_CODE","Year","n","A","bigN","LM_CBar","LM_varC","LM_varCBar","LM_P","LM_VarP","LM_P_CI","TM_CBar","TM_varC","TM_varCBar","TM_P","TM_VarP","TM_P_CI","MT1_CBar","MT1_varC","MT1_varCBar","MT1_P","MT1_VarP","MT1_P_CI","MT2_CBar","MT2_varC","MT2_varCBar","MT2_P","MT2_VarP","MT2_P_CI","MT3_CBar","MT3_varC","MT3_varCBar","MT3_P","MT3_VarP","MT3_P_CI","MT4_CBar","MT4_varC","MT4_varCBar","MT4_P","MT4_VarP","MT4_P_CI","MT5_CBar","MT5_varC","MT5_varCBar","MT5_P","MT5_VarP","MT5_P_CI","MT6_CBar","MT6_varC","MT6_varCBar","MT6_P","MT6_VarP","MT6_P_CI","MT7_CBar","MT7_varC","MT7_varCBar","MT7_P","MT7_VarP","MT7_P_CI","MT8_CBar","MT8_varC","MT8_varCBar","MT8_P","MT8_VarP","MT8_P_CI","MT9_CBar","MT9_varC","MT9_varCBar","MT9_P","MT9_VarP","MT9_P_CI","MT10_CBar","MT10_varC","MT10_varCBar","MT10_P","MT10_VarP","MT10_P_CI","MM_CBar","MM_varC","MM_varCBar","MM_P","MM_VarP","MM_P_CI","TF_CBar","TF_varC","TF_varCBar","TF_P","TF_VarP","TF_P_CI","FT11_CBar","FT11_varC","FT11_varCBar","FT11_P","FT11_VarP","FT11_P_CI","FT12_CBar","FT12_varC","FT12_varCBar","FT12_P","FT12_VarP","FT12_P_CI","FT13_CBar","FT13_varC","FT13_varCBar","FT13_P","FT13_VarP","FT13_P_CI","MF_CBar","MF_varC","MF_varCBar","MF_P","MF_VarP","MF_P_CI"
"T06","1991",29,249.600000,37914.979910,3.555917,54.107010,1.864331,134819.897624,2679957740.51189,106042.570961,59.795970,9711.026134,334.606843,2267118.776869,480993856278.656,1420646.547308,0.722985,5.409595,0.186395,27411.431070,267941033.064449,33530.180345,2.698336,43.267185,1.490830,102305.387294,2143053684.49587,94827.172411,0.032840,0.031276,0.001077,1245.131034,1549165.477093,2549.559670,0.101754,0.161596,0.005568,3857.948225,8003992.379859,5795.215748,2.512124,49.354596,1.700580,95245.303077,2444567371.97226,101278.504775,4.754198,48.207024,1.661039,180251.841472,2387727332.49128,100094.137351,7.275991,314.539106,10.837880,275863.702634,15579339993.2153,255676.494483,1.339713,2.928686,0.100911,50794.237108,145059891.968807,24671.181621,18.403855,1839.211915,63.372591,697768.196401,91097441141.5165,618257.459030,21.954168,1189.025058,40.969503,832375.598550,58893235389.3164,497105.974064,10.822240,270.337849,9.314864,410317.042174,13390021108.7149,237031.959308,56.405317,6920.853715,238.467592,2138564.730071,342794682199.751,1199315.132881,39.338996,5496.079780,189.375034,1491508.168975,272224641480.543,1068759.511634,10.292315,167.357041,5.766518,390225.333153,8289310279.33223,186498.556042,6.774004,91.787608,3.162669,256831.227942,4546303887.81816,138116.481589,17.066320,308.647870,10.634889,647056.561095,15287542968.9832,253270.799291
"T06","1992",37,249.600000,37914.979910,1.796669,9.817650,0.265082,68119.342128,381053992.211589,39589.620197,47.357162,2303.349272,62.191932,1795510.811844,89400256071.4805,606397.579037,0.263646,0.399578,0.010788,9995.964716,15508912.600818,7986.909283,1.452817,8.774987,0.236930,55082.458013,340584969.600507,37428.361587,0.028153,0.029326,0.000791,1067.405405,1138242.440556,2163.741948,0.052052,0.048808,0.001317,1973.513993,1894395.161906,2791.408298,4.048847,27.204076,0.734527,153508.963891,1055876097.92795,65901.387252,4.338761,31.096574,0.839627,164500.843513,1206956210.45873,70458.571557,10.356425,389.657358,10.521002,392655.992459,15123832069.1627,249412.950843,2.500467,12.692695,0.342711,94803.322193,492643572.355956,45014.713231,8.439785,475.824607,12.847574,319988.054607,18468255018.4367,275613.831658,15.876206,216.453247,5.844378,601934.293049,8401233796.42463,185891.534637,10.184277,124.269530,3.355358,386129.149533,4823292766.92791,140850.985268,40.275657,1301.201622,35.133292,1527020.943003,50503742385.7347,455774.326417,17.597408,238.502683,6.439728,667192.385082,9257042004.57222,195130.067406,12.431810,505.831579,13.657782,471342.637482,19632920327.4314,284171.506387,10.246438,247.665949,6.687142,388485.920438,9612697279.67599,198843.184730,22.678248,949.684511,25.642101,859828.557920,36860253684.5124,389374.258813
"T06","1993",38,249.600000,37914.979910,3.196266,10.101544,0.265563,121184.023188,381745055.234869,39588.350104,31.750745,1212.024850,31.863423,1203805.373278,45803340313.5508,433639.932081,1.684196,6.124911,0.161020,63855.043549,231465047.066408,30826.442022,1.435421,3.728397,0.098017,54422.931606,140898987.962454,24051.082555,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.076647,0.121344,0.003190,2906.048032,4585687.243223,4338.932638,3.191909,24.930365,0.655404,121018.840514,942137469.521659,62192.473583,3.825857,16.261799,0.427513,145054.475478,614545769.218809,50229.378986,3.127478,25.376145,0.667124,118575.967239,958983817.471029,62746.041372,2.851045,13.113103,0.344735,108095.227442,495554160.915577,45105.162907,3.136837,52.485920,1.379824,118930.793854,1983482827.63006,90239.133117,12.421350,409.500573,10.765530,470946.045560,15475337927.5531,252058.160697,10.214034,83.667103,2.199559,387257.339182,3161843433.14110,113933.351429,20.180860,425.101929,11.175680,765141.982419,16064924994.8769,256814.797157,12.145188,322.193832,8.470287,460475.609746,12175949828.5994,223579.570299,1.551844,8.416109,0.221254,58836.998223,318051184.153957,36135.094982,6.483827,104.583261,2.749432,245829.374449,3952280921.83033,127380.982753,8.035671,109.227496,2.871526,304666.372672,4127790111.83814,130178.569646
"T06","1994",38,249.600000,37914.979910,1.464981,3.562908,0.093666,55543.669410,134645035.391663,23511.257857,29.290135,1510.552137,39.711531,1110513.228211,57084913378.7377,484107.003306,0.130546,0.329650,0.008666,4949.588606,12457734.094871,7151.550679,1.308885,3.533070,0.092882,49625.398126,133517417.634635,23412.600477,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.025549,0.024805,0.000652,968.682677,937405.679553,1961.753709,0.556389,1.093331,0.028743,21095.069863,41317830.186296,13024.151679,4.259609,24.243994,0.637360,161499.873673,916198963.200716,61330.370766,0.907644,3.620851,0.095190,34412.632611,136834736.659730,23701.665930,2.346350,7.475135,0.196516,88960.096869,282491069.697628,34055.170093,2.101717,16.367540,0.430293,79685.022171,618541792.171668,50392.420155,17.653442,1221.594266,32.114998,669316.863611,46164975803.4689,435348.445762,6.280980,38.157483,1.003137,238138.612947,1442000298.51627,76941.981634,24.368843,1652.244818,43.436549,923926.176934,62439587474.3169,506303.237846,18.474511,1494.954073,39.301467,700447.061396,56495450671.7838,481601.056416,0.846884,2.829004,0.074372,32108.996653,106910215.798315,20950.302363,5.047447,62.056995,1.631442,191370.118884,2345181044.02628,98122.562127,5.894331,74.243067,1.951806,223479.115537,2805701948.48380,107325.138864
"T06","1995",32,249.600000,37914.979910,0.654624,1.292724,0.040363,24819.595792,58022156.670197,15535.438102,14.051832,158.136104,4.937582,532764.544730,7097723426.00308,171824.903009,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.654624,1.292724,0.040363,24819.595792,58022156.670197,15535.438102,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.176929,0.196418,0.006132,6708.137774,8815998.876341,6055.671865,2.481338,11.175116,0.348927,94078.044594,501579861.262440,45676.899495,0.510732,1.547833,0.048328,19364.049303,69472382.988386,16999.363838,1.381674,2.646882,0.082645,52385.135374,118801705.995719,22229.920514,1.089738,3.657253,0.114192,41316.621284,164150841.866808,26130.524580,7.756794,113.539460,3.545113,294092.960606,5096063860.61618,145594.175741,3.312891,18.252142,0.569898,125605.778162,819222542.570600,58375.083984,9.361614,90.596206,2.828742,354938.490568,4066287198.63282,130054.563520,6.794352,75.759670,2.365491,257602.699356,3400369501.02272,118929.509395,0.900920,3.824574,0.119417,34157.729585,171660830.063648,26721.582567,1.666341,7.284487,0.227448,63178.061626,326954278.993814,36878.231311,2.567262,10.413499,0.325147,97335.791212,467395725.763718,44092.928032
"T06","1997",39,249.600000,37914.979910,0.298996,0.808923,0.020720,11336.206487,29785188.133165,11048.294616,9.558482,165.473147,4.238536,362402.586362,6092852680.31196,158017.581903,0.050061,0.047612,0.001219,1898.026666,1753145.791074,2680.427652,0.248934,0.485779,0.012443,9438.179820,17886803.992290,8561.728402,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.274713,0.299545,0.007672,10415.560523,11029510.038970,6723.155916,0.629509,2.851732,0.073046,23867.362466,105003065.482533,20744.169959,0.915052,1.754189,0.044932,34693.515751,64590656.362425,16269.714118,0.433097,0.635915,0.016288,16420.546757,23414931.764495,9795.836350,1.475871,7.759877,0.198766,55956.544145,285724836.421160,34219.138322,5.531242,96.685745,2.476571,209712.850230,3560045939.21059,120787.745160,1.203218,7.600296,0.194678,45619.129477,279848962.125689,33865.455644,8.530898,168.148452,4.307063,323442.548696,6191359554.63614,159289.843591,5.901154,79.950263,2.047898,223737.770760,2943832187.13834,109837.742351,1.731633,24.953082,0.639164,65653.578840,918792310.858792,61362.599447,0.898111,4.652678,0.119176,34051.199095,171315329.679280,26496.785262,2.629744,32.658998,0.836548,99704.777935,1202530247.13729,70200.964242
"T06","1999",40,249.600000,37914.979910,0.096994,0.086982,0.002172,3677.463248,3122617.694735,3574.282946,4.554634,28.339082,0.707729,172685.517441,1017353986.56617,64515.722686,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.072484,0.066597,0.001663,2748.192660,2390811.585332,3127.535130,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.024509,0.024029,0.000600,929.270588,862632.794341,1878.635406,0.026315,0.027700,0.000691,997.743157,994441.173665,2017.061172,0.416576,0.836550,0.020891,15794.170110,30031592.536654,11084.566221,0.076903,0.074925,0.001871,2915.734859,2689777.213424,3317.322359,0.649221,1.026299,0.025630,24614.735146,36843443.228314,12277.491049,0.203539,0.280422,0.007003,7717.050364,10066966.939191,6417.691580,3.085084,19.259705,0.480984,116968.620553,691410465.857803,53186.020354,0.539886,1.241287,0.030999,20469.376517,44561380.700878,13502.333797,3.434888,17.187016,0.429222,130231.201895,617002331.037613,50242.694596,2.833859,15.090383,0.376861,107443.614418,541734597.164424,47078.520583,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.601029,1.249941,0.031215,22787.587477,44872063.174708,13549.321256,0.601029,1.249941,0.031215,22787.587477,44872063.174708,13549.321256
"T06","2001",40,249.600000,37914.979910,0.174762,0.301533,0.007530,6625.980891,10824841.670356,6654.881050,54.336013,4191.430801,104.675221,2060108.666980,150469542293.456,784609.967166,0.099509,0.245258,0.006124,3772.838588,8804614.235099,6001.843780,0.075252,0.071635,0.001788,2853.142303,2571667.895511,3243.672228,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.799199,3.906220,0.097552,30301.040954,140230700.508744,23952.512342,0.760722,1.965687,0.049090,28842.228805,70566860.916761,16991.429592,4.762847,150.796385,3.765932,180579.747564,5413488667.38022,148822.342735,1.120082,3.911648,0.097688,42467.087258,140425555.734912,23969.147971,10.739266,390.005879,9.739860,407171.129223,14000948369.8774,239336.120952,35.979132,1545.123300,38.587330,1364121.452281,55468885632.5780,476380.791182,1.734684,10.922010,0.272762,65769.250651,392092833.906528,40051.978406,59.751687,4027.934331,100.592122,2265439.811491,144600129165.186,769154.988895,43.118241,2101.017305,52.470018,1634795.348235,75425105959.0596,555504.377129,12.715394,474.598741,11.852451,482094.523761,17037775114.6444,264019.474105,3.918051,53.353246,1.332423,148549.939494,1915345597.31843,88522.382637,16.633445,733.595272,18.320533,630644.463255,26335576094.6370,328247.126089
"T06","2003",40,249.600000,37914.979910,0.418888,2.198324,0.054900,15881.841090,78918372.346293,17968.779552,24.142187,882.563614,22.040812,915332.697929,31683439244.4281,360035.794353,0.147077,0.270757,0.006761,5576.343506,9720021.237466,6306.133025,0.271810,2.009571,0.050186,10305.497584,72142267.381402,17180.049655,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.011016,5.859982,0.146345,38331.919571,210369415.414366,29337.345867,1.488260,22.982806,0.573963,56426.276696,825067257.184459,58099.741096,2.624029,24.984390,0.623950,99488.102060,896922786.351303,60576.900678,2.543623,22.555325,0.563288,96439.564822,809720974.118247,57556.876199,2.991591,25.181745,0.628879,113423.932667,904007708.886434,60815.682902,13.064776,528.228467,13.191779,495341.061020,18963046139.0024,278537.434864,2.918165,58.076093,1.450370,110640.037359,2084892636.02689,92357.329860,24.825562,1052.624875,26.287859,941242.321734,37788523966.3994,393196.356759,11.202550,340.850180,8.512264,424736.180063,12236291878.6719,223745.564564,4.214324,98.415644,2.457795,159782.904840,3533055342.54054,120227.755940,9.408687,547.025285,13.661204,356723.236831,19637839254.5392,283449.941214,13.623011,752.976145,18.804544,516506.141671,27031336404.9443,332554.845059
"T06","2005",40,249.600000,37914.979910,0.763295,4.511988,0.112680,28939.773148,161977337.516115,25742.851348,17.123494,579.096116,14.462129,649224.276192,20789160480.8602,291640.609198,0.471876,1.731899,0.043251,17890.837861,62174030.557058,15949.021078,0.266419,1.220142,0.030471,10101.079287,43802309.129419,13386.838491,0.025000,0.025000,0.000624,947.856000,897483.159233,1916.208114,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.322629,10.119369,0.252717,50146.475180,363278551.649704,38552.220705,1.775164,17.522672,0.437604,67304.016998,629052149.925934,50730.932625,2.164177,28.852217,0.720544,82053.144727,1035775156.20207,65097.193554,1.596120,17.267388,0.431229,60515.689604,619887630.606957,50360.033005,2.124876,22.524262,0.562512,80563.070545,808605839.780377,57517.229355,7.377230,210.797570,5.264379,279702.105987,7567490783.27040,175956.563401,3.861089,55.554672,1.387401,146390.265327,1994375335.77652,90330.199248,16.040596,551.614657,13.775817,608167.024804,19802594615.2932,284636.486130,9.220838,310.661454,7.758342,349601.073237,11152536955.1475,213607.430732,3.200071,50.260213,1.255179,121328.274496,1804307802.45471,85918.133633,3.619686,51.387487,1.283331,137237.677070,1844776184.22407,86876.309236,6.819758,135.957055,3.395340,258565.951566,4880766712.35854,141310.211328
"T06","2007",32,249.600000,37914.979910,0.468137,1.093835,0.034153,17749.075205,49095312.807595,14290.472448,37.257636,958.600752,29.930990,1412594.956980,43025487567.3134,423047.829788,0.187190,0.221258,0.006908,7097.189108,9930874.984804,6427.178012,0.280946,0.916635,0.028620,10651.886096,41141922.277651,13081.840838,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3.130822,26.439562,0.825538,118702.751878,1186703717.62290,70258.313829,2.827031,30.426728,0.950032,107184.755856,1365662204.38109,75369.948121,3.169794,23.535748,0.734871,120180.342194,1056369976.71117,66287.951167,2.627015,7.940314,0.247925,99601.295036,356390201.861921,38502.546057,5.322995,29.457164,0.919759,201817.326356,1322144665.79310,74159.374799,19.711839,582.889255,18.199915,747359.410451,26162189365.4021,329885.793924,6.425991,101.735385,3.176547,243636.582941,4566254030.62297,137818.210186,38.847043,1439.468404,44.945421,1472856.111825,64608576403.3756,518407.954967,20.068149,553.312485,17.276421,760868.636341,24834676363.8804,321407.364495,6.226030,114.663786,3.580219,236055.213966,5146527673.82680,146313.273654,12.552863,411.756375,12.856526,475932.261517,18481123410.3188,277262.257378,18.778893,775.407210,24.211024,711987.475484,34803095240.7657,380483.218148
"T06","2009",43,249.600000,37914.979910,1.156183,6.842647,0.158950,43835.816194,228490225.984580,30505.107043,56.869420,5742.597544,133.397320,2156160.873826,191757259818.219,883719.925384,0.884891,3.828250,0.088928,33549.994305,127833244.205925,22817.110470,0.271291,0.589239,0.013687,10285.821888,19675935.599632,8951.718895,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6.219716,103.141075,2.395909,235815.836861,3444094747.46129,118433.969313,2.673014,13.751264,0.319434,101345.295156,459183288.387696,43244.589271,5.011266,56.799841,1.319428,189998.353105,1896664675.74013,87888.897696,1.752917,4.868686,0.113096,66460.527666,162575549.985240,25731.574166,13.425795,939.186087,21.816766,509028.835540,31361374215.8776,357384.968294,26.630527,1888.709721,43.873667,1009676.209302,63067940604.4472,506807.536736,10.048914,196.410882,4.562514,380996.948211,6558567331.69923,163434.308713,48.037664,3754.322095,87.210796,1821311.531383,125364612765.540,714539.466604,20.338130,1480.624561,34.394078,771104.762221,49441129469.2087,448727.753781,14.058863,847.265011,19.681491,533031.132828,28291938584.3111,339445.529203,13.640670,914.523443,21.243866,517175.636333,30537837309.6975,352661.360182,27.699533,2849.802323,66.199309,1050206.769162,95160818840.4234,622540.807805
"T06","2011",43,249.600000,37914.979910,4.916937,56.591184,1.314581,186421.950955,1889697187.67403,87727.317139,70.878152,22083.856079,512.995591,2687291.301995,737425824359.834,1732997.398856,2.327212,19.092303,0.443503,88234.501125,637531658.360315,50955.329882,2.589724,31.715704,0.736738,98187.449829,1059053265.16258,65674.631016,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,11.252751,975.053461,22.649945,426639.532799,32559060332.2860,364145.268144,3.909146,31.915846,0.741387,148212.310617,1065736418.07224,65881.524924,12.283969,2817.784414,65.455551,465737.374476,94091674343.3436,619033.764935,1.898209,6.577282,0.152786,71969.168292,219629139.472743,29907.748482,10.649177,1692.185607,39.308522,403755.477920,56505592224.1830,479716.277738,25.967960,3725.427858,86.539599,984555.486933,124399774199.491,711784.515155,20.078835,1372.684392,31.886688,761273.794372,45836783033.6324,432061.734364,44.581887,5129.757081,119.161379,1690288.399961,171293243836.662,835235.330241,27.317974,3928.119326,91.248008,1035740.233194,131168063330.843,730891.300765,2.322111,40.705609,0.945568,88041.088532,1359244833.97459,74402.509711,14.941802,994.604188,23.104097,566507.078234,33211899717.5729,367777.874572,17.263913,1121.263939,26.046332,654548.166767,37441331875.3633,390494.017103
"T06","2013",43,249.600000,37914.979910,4.879235,41.119817,0.955190,184992.503108,1373076104.24472,74780.100460,209.630626,39992.890683,929.012420,7947985.874272,1335445688192.32,2332125.162414,1.499898,5.765790,0.133936,56867.510701,192531717.240019,28002.053556,3.197434,21.439813,0.498034,121228.311010,715919889.292275,53997.164362,0.023238,0.023220,0.000539,881.065712,775396.401240,1777.054020,0.158663,0.217051,0.005041,6015.615683,7247812.247766,5433.031299,3.545692,20.516565,0.476588,134432.244560,685090732.489980,52821.750073,4.954132,49.409625,1.147757,187832.174631,1649890009.43363,81972.133007,9.458347,142.262175,3.304670,358606.061996,4750429520.32649,139092.969573,1.862323,5.031157,0.116870,70608.566168,168000814.266412,26157.391527,27.027325,1919.754278,44.594815,1024720.517320,64104582829.7544,510955.735899,157.903568,36351.826497,844.432541,5986793.806486,1213862992256.34,2223430.583863,13.379060,185.244917,4.303135,507256.922300,6185712551.29242,158720.713448,189.827580,36023.968960,836.816595,7197168.432356,1202915148113.03,2213381.301021,160.976281,32493.939334,754.815986,6103293.384651,1085040126761.37,2102140.015859,14.186562,589.067596,13.683709,537872.751428,19670190599.3628,283036.877080,14.664735,1157.915539,26.897728,556002.296276,38665204934.6633,396824.883910,28.851298,2697.663251,62.665204,1093875.047704,90080579226.8187,605695.468790
"T06","2014",41,249.600000,37914.979910,3.558782,44.946821,1.095078,134928.543656,1574163906.39750,80187.649734,61.656304,2928.994189,71.361631,2337651.925203,102581602077.682,647317.351011,1.325433,9.676252,0.235750,50252.811709,338889550.689558,37205.881500,2.030582,15.775533,0.384353,76988.003254,552503476.532552,47506.169838,0.106945,0.230273,0.005610,4054.764785,8064835.897429,5739.582158,0.095820,0.087088,0.002121,3632.963906,3050091.605738,3529.709396,5.176051,52.616941,1.281952,196246.068657,1842793047.81543,86760.249463,3.512965,22.052950,0.537295,133191.429865,772356243.891244,56168.307860,9.451969,134.586957,3.279059,358364.253440,4713613219.18318,138758.463149,1.652285,5.311665,0.129412,62645.158962,186029449.887009,27565.975156,16.734479,756.318762,18.426851,634475.086779,26488407044.5153,328935.260297,21.569768,688.996961,16.786631,817801.383841,24130608506.3929,313954.452338,12.247800,230.060377,5.605160,464366.042179,8057360493.11981,181417.386790,48.087415,1749.670065,42.628732,1823197.827394,61278359345.9872,500306.417923,26.681045,976.025682,23.779761,1011591.559290,34183160403.4157,373670.330347,11.779338,344.686604,8.397899,446604.661513,12071892894.3217,222059.928836,9.627032,442.374931,10.777964,365001.606590,15493212417.2210,251566.754630,21.406370,1012.323547,24.664118,811606.268104,35454413565.6516,380555.201787
"T06","2015",43,249.600000,37914.979910,2.711098,16.102987,0.374063,102789.253918,537712207.247250,46796.533955,55.176045,5721.929645,132.917216,2091957.825493,191067115749.869,882128.215597,1.513511,7.028803,0.163275,57383.642995,234706336.693170,30917.270606,1.105552,3.599557,0.083615,41916.169696,120196708.725123,22125.089062,0.092035,0.084855,0.001971,3489.441227,2833501.945131,3397.038721,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6.047063,51.528065,1.196968,229269.812626,1720629137.87002,83710.970369,1.924882,8.790293,0.204193,72980.452508,293526167.285768,34574.997039,14.968249,675.117294,15.682596,567509.790483,22543568720.8174,303005.194209,1.108648,6.344903,0.147388,42033.557762,211869492.590260,29374.667061,12.299615,864.848456,20.089944,466330.591309,28879086327.9179,342949.729121,16.116487,1080.341376,25.095724,611044.366884,36074842496.7139,383301.890708,10.683044,128.481261,2.984547,405039.519053,4290256196.00466,132184.445416,28.781495,1014.610752,23.568838,1091228.529554,33879960440.9366,371458.402754,10.559492,321.926782,7.478178,400355.130312,10749803945.8927,209237.253881,12.984445,382.223991,8.878848,492295.390358,12763252992.9653,227991.905663,5.237557,118.953712,2.763228,198578.008883,3972111530.50316,127188.971899,18.222003,654.367184,15.200582,690873.399241,21850679466.6561,298312.335915
"T06","2017",43,249.600000,37914.979910,3.942610,36.151765,0.839785,149481.088627,1207182540.08560,70117.304520,30.126507,620.568320,14.415454,1142223.619887,20722065180.5364,290506.100888,2.581397,13.390527,0.311054,97871.739755,447137534.009429,42673.602092,1.337393,12.768902,0.296614,50706.241432,426380174.601612,41671.318430,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.023819,0.024397,0.000566,903.107439,814678.058659,1821.510795,8.916459,30.242787,0.702522,338060.780851,1009869494.48220,64131.495346,2.803942,7.926037,0.184117,106309.367736,264666868.046693,32831.333958,5.560833,58.290259,1.354050,210834.778671,1946432825.58595,89034.525752,1.127901,2.033307,0.047232,42763.527350,67896367.264856,16628.842076,1.985492,27.359655,0.635549,75278.449587,913595713.864039,60998.023985,5.789266,117.497228,2.729394,219495.627063,3923476521.55881,126407.915201,15.663013,123.964778,2.879632,593851.237215,4139441431.08133,129840.330041,24.778570,745.072201,17.307609,939460.687669,24879508380.7811,318316.856182,9.879082,377.002919,8.757566,374557.919851,12588910550.1710,226429.398841,5.786317,70.441489,1.636316,219383.847660,2352187634.32089,97875.663900,9.113170,179.457746,4.168702,345518.920157,5992466913.39737,156221.772882,14.899488,288.387491,6.699079,564902.767818,9629857340.26724,198038.061409
